pokemon,move,TM
STOUTLAND,STRENGTH,STRENGTH
STOUTLAND,SUBSTITUTE,SUBSTITUTE
STOUTLAND,SUNNY_DAY,SUNNY_DAY
STOUTLAND,SURF,SURF
STOUTLAND,THUNDER,THUNDER
STOUTLAND,THUNDERBOLT,THUNDERBOLT
STOUTLAND,TOXIC,TOXIC
STRAIGAR,BITE,BITE
STRAIGAR,PLAY_ROUGH,PLAY_ROUGH
STRAIGAR,SHOCK_WAVE,SHOCK_WAVE
STRAIGAR,THUNDER,THUNDER
STRAIGAR,THUNDERBOLT,THUNDERBOLT
STRAIGAR,THUNDERPUNCH,THUNDERPUNCH
STUFFUL,DOUBLE_EDGE,DOUBLE_EDGE
STUFFUL,EARTHQUAKE,EARTHQUAKE
STUFFUL,HIDDEN_POWER,HIDDEN_POWER
STUFFUL,ICE_PUNCH,ICE_PUNCH
STUFFUL,IRON_HEAD,IRON_HEAD
STUFFUL,RETURN,RETURN
STUFFUL,ROCK_SLIDE,ROCK_SLIDE
STUFFUL,SLEEP_TALK,SLEEP_TALK
STUFFUL,STRENGTH,STRENGTH
STUFFUL,SUBSTITUTE,SUBSTITUTE
STUFFUL,TOXIC,TOXIC
STUFFUL,ZEN_HEADBUTT,ZEN_HEADBUTT
STUNKY,BITE,BITE
STUNKY,CUT,CUT
STUNKY,DARK_PULSE,DARK_PULSE
STUNKY,DIG,DIG
STUNKY,FIRE_BLAST,FIRE_BLAST
STUNKY,FLAMETHROWER,FLAMETHROWER
STUNKY,HIDDEN_POWER,HIDDEN_POWER
STUNKY,NIGHT_SLASH,NIGHT_SLASH
STUNKY,PLAY_ROUGH,PLAY_ROUGH
STUNKY,RAIN_DANCE,RAIN_DANCE
STUNKY,RETURN,RETURN
STUNKY,SHADOW_BALL,SHADOW_BALL
STUNKY,SLEEP_TALK,SLEEP_TALK
STUNKY,SUBSTITUTE,SUBSTITUTE
STUNKY,SUNNY_DAY,SUNNY_DAY
STUNKY,SWIFT,SWIFT
STUNKY,TOXIC,TOXIC
STUNKY,TOXIC,TOXIC
SUICUNE,BITE,BITE
SUICUNE,BLIZZARD,BLIZZARD
SUICUNE,BLIZZARD,BLIZZARD
SUICUNE,BODY_SLAM,BODY_SLAM
SUICUNE,CALM_MIND,CALM_MIND
SUICUNE,CALM_MIND,CALM_MIND
SUICUNE,CUT,CUT
SUICUNE,DIG,DIG
SUICUNE,GIGA_IMPACT,GIGA_IMPACT
SUICUNE,HAIL,HAIL
SUICUNE,HEADBUTT,HEADBUTT
SUICUNE,HIDDEN_POWER,HIDDEN_POWER
SUICUNE,HYDRO_PUMP,HYDRO_PUMP
SUICUNE,HYDRO_PUMP,HYDRO_PUMP
SUICUNE,HYPER_BEAM,HYPER_BEAM
SUICUNE,ICE_BEAM,ICE_BEAM
SUICUNE,IRON_HEAD,IRON_HEAD
SUICUNE,RAIN_DANCE,RAIN_DANCE
SUICUNE,RAIN_DANCE,RAIN_DANCE
SUICUNE,RETURN,RETURN
SUICUNE,SANDSTORM,SANDSTORM
SUICUNE,SHADOW_BALL,SHADOW_BALL
SUICUNE,SLEEP_TALK,SLEEP_TALK
SUICUNE,SUBSTITUTE,SUBSTITUTE
SUICUNE,SUNNY_DAY,SUNNY_DAY
SUICUNE,SURF,SURF
SUICUNE,SURF,SURF
SUICUNE,SWIFT,SWIFT
SUICUNE,TOXIC,TOXIC
SUICUNE,WATER_PULSE,WATER_PULSE
SUICUNE,WATER_PULSE,WATER_PULSE
SUICUNE,WATERFALL,WATERFALL
SUICUNE,WHIRLPOOL,WHIRLPOOL
SWINUB,BLIZZARD,BLIZZARD
SWINUB,BLIZZARD,BLIZZARD
SWINUB,BODY_SLAM,BODY_SLAM
SWINUB,DIG,DIG
SWINUB,EARTHQUAKE,EARTHQUAKE
SWINUB,EARTHQUAKE,EARTHQUAKE
SWINUB,HAIL,HAIL
SWINUB,HEADBUTT,HEADBUTT
SWINUB,HIDDEN_POWER,HIDDEN_POWER
SWINUB,ICE_BEAM,ICE_BEAM
SWINUB,RAIN_DANCE,RAIN_DANCE
SWINUB,RETURN,RETURN
SWINUB,ROCK_SLIDE,ROCK_SLIDE
SWINUB,SANDSTORM,SANDSTORM
SWINUB,SLEEP_TALK,SLEEP_TALK
SWINUB,STRENGTH,STRENGTH
SWINUB,SUBSTITUTE,SUBSTITUTE
SWINUB,TOXIC,TOXIC
SWOOBAT,CALM_MIND,CALM_MIND
SWOOBAT,CALM_MIND,CALM_MIND
SWOOBAT,ENERGY_BALL,ENERGY_BALL
SWOOBAT,FLASH,FLASH
SWOOBAT,FLY,FLY
SWOOBAT,GIGA_DRAIN,GIGA_DRAIN
SWOOBAT,GIGA_IMPACT,GIGA_IMPACT
SWOOBAT,HIDDEN_POWER,HIDDEN_POWER
SWOOBAT,HYPER_BEAM,HYPER_BEAM
SWOOBAT,PSYCHIC_M,PSYCHIC_M
SWOOBAT,PSYCHIC_M,PSYCHIC_M
SWOOBAT,RAIN_DANCE,RAIN_DANCE
SWOOBAT,RETURN,RETURN
SWOOBAT,SHADOW_BALL,SHADOW_BALL
SWOOBAT,SLEEP_TALK,SLEEP_TALK
SWOOBAT,SUBSTITUTE,SUBSTITUTE
SWOOBAT,SWIFT,SWIFT
SWOOBAT,TOXIC,TOXIC
SWOOBAT,ZEN_HEADBUTT,ZEN_HEADBUTT
SWOOBAT,ZEN_HEADBUTT,ZEN_HEADBUTT
SYLVEON,BITE,BITE
SYLVEON,BODY_SLAM,BODY_SLAM
SYLVEON,CALM_MIND,CALM_MIND
SYLVEON,CUT,CUT
SYLVEON,DIG,DIG
SYLVEON,DOUBLE_EDGE,DOUBLE_EDGE
SYLVEON,FLASH,FLASH
SYLVEON,GIGA_IMPACT,GIGA_IMPACT
SYLVEON,HIDDEN_POWER,HIDDEN_POWER
SYLVEON,HYPER_BEAM,HYPER_BEAM
SYLVEON,HYPER_VOICE,HYPER_VOICE
SYLVEON,MOONBLAST,MOONBLAST
SYLVEON,PLAY_ROUGH,PLAY_ROUGH
SYLVEON,RAIN_DANCE,RAIN_DANCE
SYLVEON,RETURN,RETURN
SYLVEON,SHADOW_BALL,SHADOW_BALL
SYLVEON,SLEEP_TALK,SLEEP_TALK
SYLVEON,SUBSTITUTE,SUBSTITUTE
SYLVEON,SUNNY_DAY,SUNNY_DAY
SYLVEON,SWIFT,SWIFT
SYLVEON,SWIFT,SWIFT
SYLVEON,TOXIC,TOXIC
TANGELA,BODY_SLAM,BODY_SLAM
TANGELA,CUT,CUT
TANGELA,DOUBLE_EDGE,DOUBLE_EDGE
TANGELA,ENERGY_BALL,ENERGY_BALL
TANGELA,FLASH,FLASH
TANGELA,GIGA_DRAIN,GIGA_DRAIN
TANGELA,GIGA_DRAIN,GIGA_DRAIN
TANGELA,GIGA_IMPACT,GIGA_IMPACT
TANGELA,GIGA_IMPACT,GIGA_IMPACT
TANGELA,HEADBUTT,HEADBUTT
TANGELA,HIDDEN_POWER,HIDDEN_POWER
TANGELA,HIDDEN_POWER,HIDDEN_POWER
TANGELA,HYPER_BEAM,HYPER_BEAM
TANGELA,RETURN,RETURN
TANGELA,SHOCK_WAVE,SHOCK_WAVE
TANGELA,SLEEP_TALK,SLEEP_TALK
TANGELA,STRENGTH,STRENGTH
TANGELA,SUBSTITUTE,SUBSTITUTE
TANGELA,SUNNY_DAY,SUNNY_DAY
TANGELA,TOXIC,TOXIC
TANGROWTH,BODY_SLAM,BODY_SLAM
TANGROWTH,CUT,CUT
TANGROWTH,EARTHQUAKE,EARTHQUAKE
TANGROWTH,ENERGY_BALL,ENERGY_BALL
TANGROWTH,FLASH,FLASH
TANGROWTH,GIGA_DRAIN,GIGA_DRAIN
TANGROWTH,GIGA_DRAIN,GIGA_DRAIN
TANGROWTH,GIGA_IMPACT,GIGA_IMPACT
TANGROWTH,GIGA_IMPACT,GIGA_IMPACT
TANGROWTH,HIDDEN_POWER,HIDDEN_POWER
TANGROWTH,HIDDEN_POWER,HIDDEN_POWER
TANGROWTH,HYPER_BEAM,HYPER_BEAM
TANGROWTH,POISON_JAB,POISON_JAB
TANGROWTH,RETURN,RETURN
TANGROWTH,ROCK_SLIDE,ROCK_SLIDE
TANGROWTH,SHOCK_WAVE,SHOCK_WAVE
TANGROWTH,SLEEP_TALK,SLEEP_TALK
TANGROWTH,STRENGTH,STRENGTH
TANGROWTH,STRENGTH,STRENGTH
TANGROWTH,SUBSTITUTE,SUBSTITUTE
TANGROWTH,SUNNY_DAY,SUNNY_DAY
TANGROWTH,TOXIC,TOXIC
TEDDIURSA,CUT,CUT
TEDDIURSA,DIG,DIG
TEDDIURSA,EARTHQUAKE,EARTHQUAKE
TEDDIURSA,FIRE_PUNCH,FIRE_PUNCH
TEDDIURSA,HEADBUTT,HEADBUTT
TEDDIURSA,HIDDEN_POWER,HIDDEN_POWER
TEDDIURSA,ICE_PUNCH,ICE_PUNCH
TEDDIURSA,PLAY_ROUGH,PLAY_ROUGH
TEDDIURSA,RAIN_DANCE,RAIN_DANCE
TEDDIURSA,RETURN,RETURN
TEDDIURSA,ROCK_SLIDE,ROCK_SLIDE
TEDDIURSA,SLEEP_TALK,SLEEP_TALK
TEDDIURSA,STRENGTH,STRENGTH
TEDDIURSA,SUBSTITUTE,SUBSTITUTE
TEDDIURSA,SUNNY_DAY,SUNNY_DAY
TEDDIURSA,SWIFT,SWIFT
TEDDIURSA,TOXIC,TOXIC
TIRTOUGA,BITE,BITE
TIRTOUGA,BLIZZARD,BLIZZARD
TIRTOUGA,BODY_SLAM,BODY_SLAM
TIRTOUGA,DIG,DIG
TIRTOUGA,EARTHQUAKE,EARTHQUAKE
TIRTOUGA,HIDDEN_POWER,HIDDEN_POWER
TIRTOUGA,HYDRO_PUMP,HYDRO_PUMP
TIRTOUGA,HYDRO_PUMP,HYDRO_PUMP
TIRTOUGA,ICE_BEAM,ICE_BEAM
TIRTOUGA,RAIN_DANCE,RAIN_DANCE
TIRTOUGA,RAIN_DANCE,RAIN_DANCE
TIRTOUGA,RETURN,RETURN
TIRTOUGA,ROCK_SLIDE,ROCK_SLIDE
TIRTOUGA,ROCK_SLIDE,ROCK_SLIDE
TIRTOUGA,SANDSTORM,SANDSTORM
TIRTOUGA,SLEEP_TALK,SLEEP_TALK
TIRTOUGA,STRENGTH,STRENGTH
TIRTOUGA,SUBSTITUTE,SUBSTITUTE
TIRTOUGA,SURF,SURF
TIRTOUGA,TOXIC,TOXIC
TIRTOUGA,WATER_PULSE,WATER_PULSE
TIRTOUGA,WATERFALL,WATERFALL
TIRTOUGA,WATERFALL,WATERFALL
TIRTOUGA,WHIRLPOOL,WHIRLPOOL
TIRTOUGA,ZEN_HEADBUTT,ZEN_HEADBUTT
TOUCANNON,FLY,FLY
TOUCANNON,HIDDEN_POWER,HIDDEN_POWER
TOUCANNON,HYPER_VOICE,HYPER_VOICE
TOUCANNON,RETURN,RETURN
TOUCANNON,SLEEP_TALK,SLEEP_TALK
TOUCANNON,SUBSTITUTE,SUBSTITUTE
TOUCANNON,SUNNY_DAY,SUNNY_DAY
TOUCANNON,TOXIC,TOXIC
TOXAPEX,BITE,BITE
TOXAPEX,BLIZZARD,BLIZZARD
TOXAPEX,HAIL,HAIL
TOXAPEX,HIDDEN_POWER,HIDDEN_POWER
TOXAPEX,HYDRO_PUMP,HYDRO_PUMP
TOXAPEX,ICE_BEAM,ICE_BEAM
TOXAPEX,POISON_JAB,POISON_JAB
TOXAPEX,POISON_JAB,POISON_JAB
TOXAPEX,RAIN_DANCE,RAIN_DANCE
TOXAPEX,RETURN,RETURN
TOXAPEX,SLEEP_TALK,SLEEP_TALK
TOXAPEX,SUBSTITUTE,SUBSTITUTE
TOXAPEX,SURF,SURF
TOXAPEX,TOXIC,TOXIC
TOXAPEX,TOXIC,TOXIC
TOXICROAK,CUT,CUT
TOXICROAK,DARK_PULSE,DARK_PULSE
TOXICROAK,DIG,DIG
TOXICROAK,EARTHQUAKE,EARTHQUAKE
TOXICROAK,GIGA_IMPACT,GIGA_IMPACT
TOXICROAK,HIDDEN_POWER,HIDDEN_POWER
TOXICROAK,HYPER_BEAM,HYPER_BEAM
TOXICROAK,ICE_PUNCH,ICE_PUNCH
TOXICROAK,POISON_JAB,POISON_JAB
TOXICROAK,POISON_JAB,POISON_JAB
TOXICROAK,RAIN_DANCE,RAIN_DANCE
TOXICROAK,RETURN,RETURN
TOXICROAK,ROCK_SLIDE,ROCK_SLIDE
TOXICROAK,SHADOW_BALL,SHADOW_BALL
TOXICROAK,SLEEP_TALK,SLEEP_TALK
TOXICROAK,STRENGTH,STRENGTH
TOXICROAK,SUBSTITUTE,SUBSTITUTE
TOXICROAK,SUNNY_DAY,SUNNY_DAY
TOXICROAK,TOXIC,TOXIC
TOXICROAK,TOXIC,TOXIC
TRUBBISH,DARK_PULSE,DARK_PULSE
TRUBBISH,GIGA_DRAIN,GIGA_DRAIN
TRUBBISH,HIDDEN_POWER,HIDDEN_POWER
TRUBBISH,RAIN_DANCE,RAIN_DANCE
TRUBBISH,RETURN,RETURN
TRUBBISH,SLEEP_TALK,SLEEP_TALK
TRUBBISH,SUBSTITUTE,SUBSTITUTE
TRUBBISH,SUNNY_DAY,SUNNY_DAY
TRUBBISH,TOXIC,TOXIC
TRUBBISH,TOXIC,TOXIC
TRUMBEAK,FLY,FLY
TRUMBEAK,HIDDEN_POWER,HIDDEN_POWER
TRUMBEAK,HYPER_VOICE,HYPER_VOICE
TRUMBEAK,RETURN,RETURN
TRUMBEAK,SLEEP_TALK,SLEEP_TALK
TRUMBEAK,SUBSTITUTE,SUBSTITUTE
TRUMBEAK,SUNNY_DAY,SUNNY_DAY
TRUMBEAK,TOXIC,TOXIC
TSAREENA,ENERGY_BALL,ENERGY_BALL
TSAREENA,GIGA_DRAIN,GIGA_DRAIN
TSAREENA,GIGA_IMPACT,GIGA_IMPACT
TSAREENA,HIDDEN_POWER,HIDDEN_POWER
TSAREENA,HYPER_BEAM,HYPER_BEAM
TSAREENA,PLAY_ROUGH,PLAY_ROUGH
TSAREENA,RETURN,RETURN
TSAREENA,SLEEP_TALK,SLEEP_TALK
TSAREENA,SOLARBEAM,SOLARBEAM
TSAREENA,SUBSTITUTE,SUBSTITUTE
TSAREENA,SUNNY_DAY,SUNNY_DAY
TSAREENA,TOXIC,TOXIC
TSAREENA,ZEN_HEADBUTT,ZEN_HEADBUTT
TYKER,BITE,BITE
TYKER,PLAY_ROUGH,PLAY_ROUGH
TYKER,SHOCK_WAVE,SHOCK_WAVE
TYKER,THUNDER,THUNDER
TYKER,THUNDERBOLT,THUNDERBOLT
TYKER,THUNDERPUNCH,THUNDERPUNCH
TYMPOLE,HAIL,HAIL
TYMPOLE,HIDDEN_POWER,HIDDEN_POWER
TYMPOLE,HYDRO_PUMP,HYDRO_PUMP
TYMPOLE,HYDRO_PUMP,HYDRO_PUMP
TYMPOLE,HYPER_VOICE,HYPER_VOICE
TYMPOLE,HYPER_VOICE,HYPER_VOICE
TYMPOLE,RAIN_DANCE,RAIN_DANCE
TYMPOLE,RAIN_DANCE,RAIN_DANCE
TYMPOLE,RETURN,RETURN
TYMPOLE,SLEEP_TALK,SLEEP_TALK
TYMPOLE,SUBSTITUTE,SUBSTITUTE
TYMPOLE,SURF,SURF
TYMPOLE,TOXIC,TOXIC
TYRANITAR,BITE,BITE
TYRANITAR,BLIZZARD,BLIZZARD
TYRANITAR,BODY_SLAM,BODY_SLAM
TYRANITAR,CUT,CUT
TYRANITAR,DARK_PULSE,DARK_PULSE
TYRANITAR,DARK_PULSE,DARK_PULSE
TYRANITAR,DIG,DIG
TYRANITAR,EARTHQUAKE,EARTHQUAKE
TYRANITAR,EARTHQUAKE,EARTHQUAKE
TYRANITAR,FIRE_BLAST,FIRE_BLAST
TYRANITAR,FIRE_PUNCH,FIRE_PUNCH
TYRANITAR,FLAMETHROWER,FLAMETHROWER
TYRANITAR,GIGA_IMPACT,GIGA_IMPACT
TYRANITAR,GIGA_IMPACT,GIGA_IMPACT
TYRANITAR,HEADBUTT,HEADBUTT
TYRANITAR,HIDDEN_POWER,HIDDEN_POWER
TYRANITAR,HYDRO_PUMP,HYDRO_PUMP
TYRANITAR,HYPER_BEAM,HYPER_BEAM
TYRANITAR,HYPER_BEAM,HYPER_BEAM
TYRANITAR,ICE_BEAM,ICE_BEAM
TYRANITAR,ICE_PUNCH,ICE_PUNCH
TYRANITAR,IRON_HEAD,IRON_HEAD
TYRANITAR,RAIN_DANCE,RAIN_DANCE
TYRANITAR,RETURN,RETURN
TYRANITAR,ROCK_SLIDE,ROCK_SLIDE
TYRANITAR,ROCK_SLIDE,ROCK_SLIDE
TYRANITAR,SANDSTORM,SANDSTORM
TYRANITAR,SANDSTORM,SANDSTORM
TYRANITAR,SHOCK_WAVE,SHOCK_WAVE
TYRANITAR,SLEEP_TALK,SLEEP_TALK
TYRANITAR,STRENGTH,STRENGTH
TYRANITAR,SUBSTITUTE,SUBSTITUTE
TYRANITAR,SUNNY_DAY,SUNNY_DAY
TYRANITAR,SURF,SURF
TYRANITAR,THUNDER,THUNDER
TYRANITAR,THUNDERBOLT,THUNDERBOLT
TYRANITAR,TOXIC,TOXIC
TYRANITAR,WATER_PULSE,WATER_PULSE
TYRANITAR,WHIRLPOOL,WHIRLPOOL
UMBREON,BITE,BITE
UMBREON,BODY_SLAM,BODY_SLAM
UMBREON,CUT,CUT
UMBREON,DARK_PULSE,DARK_PULSE
UMBREON,DARK_PULSE,DARK_PULSE
UMBREON,DIG,DIG
UMBREON,DOUBLE_EDGE,DOUBLE_EDGE
UMBREON,FLASH,FLASH
UMBREON,GIGA_IMPACT,GIGA_IMPACT
UMBREON,HEADBUTT,HEADBUTT
UMBREON,HIDDEN_POWER,HIDDEN_POWER
UMBREON,HYPER_BEAM,HYPER_BEAM
UMBREON,HYPER_VOICE,HYPER_VOICE
UMBREON,PSYCHIC_M,PSYCHIC_M
UMBREON,RAIN_DANCE,RAIN_DANCE
UMBREON,RETURN,RETURN
UMBREON,SHADOW_BALL,SHADOW_BALL
UMBREON,SLEEP_TALK,SLEEP_TALK
UMBREON,SUBSTITUTE,SUBSTITUTE
UMBREON,SUNNY_DAY,SUNNY_DAY
UMBREON,SWIFT,SWIFT
UMBREON,SWIFT,SWIFT
UMBREON,TOXIC,TOXIC
UMBREON,ZEN_HEADBUTT,ZEN_HEADBUTT
UNOWN,HIDDEN_POWER,HIDDEN_POWER
URSALUNA,EARTHQUAKE,EARTHQUAKE
URSALUNA,PLAY_ROUGH,PLAY_ROUGH
URSARING,CUT,CUT
URSARING,DIG,DIG
URSARING,EARTHQUAKE,EARTHQUAKE
URSARING,FIRE_PUNCH,FIRE_PUNCH
URSARING,GIGA_IMPACT,GIGA_IMPACT
URSARING,HEADBUTT,HEADBUTT
URSARING,HIDDEN_POWER,HIDDEN_POWER
URSARING,HYPER_BEAM,HYPER_BEAM
URSARING,ICE_PUNCH,ICE_PUNCH
URSARING,PLAY_ROUGH,PLAY_ROUGH
URSARING,RAIN_DANCE,RAIN_DANCE
URSARING,RETURN,RETURN
URSARING,ROCK_SLIDE,ROCK_SLIDE
URSARING,SLEEP_TALK,SLEEP_TALK
URSARING,STRENGTH,STRENGTH
URSARING,SUBSTITUTE,SUBSTITUTE
URSARING,SUNNY_DAY,SUNNY_DAY
URSARING,SWIFT,SWIFT
URSARING,TOXIC,TOXIC
VANILLISH,BLIZZARD,BLIZZARD
VANILLISH,HAIL,HAIL
VANILLISH,HIDDEN_POWER,HIDDEN_POWER
VANILLISH,HYPER_VOICE,HYPER_VOICE
VANILLISH,ICE_BEAM,ICE_BEAM
VANILLISH,RAIN_DANCE,RAIN_DANCE
VANILLISH,RETURN,RETURN
VANILLISH,SLEEP_TALK,SLEEP_TALK
VANILLISH,SUBSTITUTE,SUBSTITUTE
VANILLISH,TOXIC,TOXIC
VANILLITE,BLIZZARD,BLIZZARD
VANILLITE,HAIL,HAIL
VANILLITE,HIDDEN_POWER,HIDDEN_POWER
VANILLITE,HYPER_VOICE,HYPER_VOICE
VANILLITE,ICE_BEAM,ICE_BEAM
VANILLITE,RAIN_DANCE,RAIN_DANCE
VANILLITE,RETURN,RETURN
VANILLITE,SLEEP_TALK,SLEEP_TALK
VANILLITE,SUBSTITUTE,SUBSTITUTE
VANILLITE,TOXIC,TOXIC
VANILLUXE,BLIZZARD,BLIZZARD
VANILLUXE,GIGA_IMPACT,GIGA_IMPACT
VANILLUXE,HAIL,HAIL
VANILLUXE,HIDDEN_POWER,HIDDEN_POWER
VANILLUXE,HYPER_BEAM,HYPER_BEAM
VANILLUXE,HYPER_VOICE,HYPER_VOICE
VANILLUXE,ICE_BEAM,ICE_BEAM
VANILLUXE,RAIN_DANCE,RAIN_DANCE
VANILLUXE,RETURN,RETURN
VANILLUXE,SLEEP_TALK,SLEEP_TALK
VANILLUXE,SUBSTITUTE,SUBSTITUTE
VANILLUXE,TOXIC,TOXIC
VAPOREON,BITE,BITE
VAPOREON,BLIZZARD,BLIZZARD
VAPOREON,BODY_SLAM,BODY_SLAM
VAPOREON,DIG,DIG
VAPOREON,DOUBLE_EDGE,DOUBLE_EDGE
VAPOREON,DOUBLE_EDGE,DOUBLE_EDGE
VAPOREON,GIGA_IMPACT,GIGA_IMPACT
VAPOREON,HAIL,HAIL
VAPOREON,HEADBUTT,HEADBUTT
VAPOREON,HIDDEN_POWER,HIDDEN_POWER
VAPOREON,HYDRO_PUMP,HYDRO_PUMP
VAPOREON,HYDRO_PUMP,HYDRO_PUMP
VAPOREON,HYPER_BEAM,HYPER_BEAM
VAPOREON,HYPER_VOICE,HYPER_VOICE
VAPOREON,ICE_BEAM,ICE_BEAM
VAPOREON,RAIN_DANCE,RAIN_DANCE
VAPOREON,RETURN,RETURN
VAPOREON,SHADOW_BALL,SHADOW_BALL
VAPOREON,SLEEP_TALK,SLEEP_TALK
VAPOREON,STRENGTH,STRENGTH
VAPOREON,SUBSTITUTE,SUBSTITUTE
VAPOREON,SUNNY_DAY,SUNNY_DAY
VAPOREON,SURF,SURF
VAPOREON,SWIFT,SWIFT
VAPOREON,SWIFT,SWIFT
VAPOREON,TOXIC,TOXIC
VAPOREON,WATER_PULSE,WATER_PULSE
VAPOREON,WATER_PULSE,WATER_PULSE
VAPOREON,WATERFALL,WATERFALL
VAPOREON,WHIRLPOOL,WHIRLPOOL
VIKAVOLT,BITE,BITE
VIKAVOLT,DIG,DIG
VIKAVOLT,DIG,DIG
VIKAVOLT,ENERGY_BALL,ENERGY_BALL
VIKAVOLT,FLY,FLY
VIKAVOLT,FLY,FLY
VIKAVOLT,GIGA_IMPACT,GIGA_IMPACT
VIKAVOLT,HIDDEN_POWER,HIDDEN_POWER
VIKAVOLT,HYPER_BEAM,HYPER_BEAM
VIKAVOLT,POISON_JAB,POISON_JAB
VIKAVOLT,RAIN_DANCE,RAIN_DANCE
VIKAVOLT,RETURN,RETURN
VIKAVOLT,SHOCK_WAVE,SHOCK_WAVE
VIKAVOLT,SLEEP_TALK,SLEEP_TALK
VIKAVOLT,SUBSTITUTE,SUBSTITUTE
VIKAVOLT,THUNDER,THUNDER
VIKAVOLT,THUNDERBOLT,THUNDERBOLT
VIKAVOLT,THUNDERBOLT,THUNDERBOLT
VIKAVOLT,TOXIC,TOXIC
WALREIN,BLIZZARD,BLIZZARD
WALREIN,BLIZZARD,BLIZZARD
WALREIN,BODY_SLAM,BODY_SLAM
WALREIN,BODY_SLAM,BODY_SLAM
WALREIN,EARTHQUAKE,EARTHQUAKE
WALREIN,GIGA_IMPACT,GIGA_IMPACT
WALREIN,HAIL,HAIL
WALREIN,HAIL,HAIL
WALREIN,HIDDEN_POWER,HIDDEN_POWER
WALREIN,HYDRO_PUMP,HYDRO_PUMP
WALREIN,HYPER_BEAM,HYPER_BEAM
WALREIN,ICE_BEAM,ICE_BEAM
WALREIN,IRON_HEAD,IRON_HEAD
WALREIN,RAIN_DANCE,RAIN_DANCE
WALREIN,RETURN,RETURN
WALREIN,ROCK_SLIDE,ROCK_SLIDE
WALREIN,SLEEP_TALK,SLEEP_TALK
WALREIN,STRENGTH,STRENGTH
WALREIN,SUBSTITUTE,SUBSTITUTE
WALREIN,SURF,SURF
WALREIN,SURF,SURF
WALREIN,TOXIC,TOXIC
WALREIN,WATER_PULSE,WATER_PULSE
WALREIN,WATER_PULSE,WATER_PULSE
WALREIN,WATERFALL,WATERFALL
WALREIN,WHIRLPOOL,WHIRLPOOL
WEEZING,DARK_PULSE,DARK_PULSE
WEEZING,FIRE_BLAST,FIRE_BLAST
WEEZING,FLAMETHROWER,FLAMETHROWER
WEEZING,FLASH,FLASH
WEEZING,GIGA_IMPACT,GIGA_IMPACT
WEEZING,HEADBUTT,HEADBUTT
WEEZING,HIDDEN_POWER,HIDDEN_POWER
WEEZING,HYPER_BEAM,HYPER_BEAM
WEEZING,PSYBEAM,PSYBEAM
WEEZING,RAIN_DANCE,RAIN_DANCE
WEEZING,RETURN,RETURN
WEEZING,SHADOW_BALL,SHADOW_BALL
WEEZING,SHOCK_WAVE,SHOCK_WAVE
WEEZING,SLEEP_TALK,SLEEP_TALK
WEEZING,SUBSTITUTE,SUBSTITUTE
WEEZING,SUNNY_DAY,SUNNY_DAY
WEEZING,THUNDER,THUNDER
WEEZING,THUNDERBOLT,THUNDERBOLT
WEEZING,TOXIC,TOXIC
WEEZING,TOXIC,TOXIC
WEEZING,ZEN_HEADBUTT,ZEN_HEADBUTT
WHISCASH,BLIZZARD,BLIZZARD
WHISCASH,EARTHQUAKE,EARTHQUAKE
WHISCASH,EARTHQUAKE,EARTHQUAKE
WHISCASH,GIGA_IMPACT,GIGA_IMPACT
WHISCASH,HAIL,HAIL
WHISCASH,HIDDEN_POWER,HIDDEN_POWER
WHISCASH,HYDRO_PUMP,HYDRO_PUMP
WHISCASH,HYPER_BEAM,HYPER_BEAM
WHISCASH,ICE_BEAM,ICE_BEAM
WHISCASH,RAIN_DANCE,RAIN_DANCE
WHISCASH,RETURN,RETURN
WHISCASH,ROCK_SLIDE,ROCK_SLIDE
WHISCASH,SANDSTORM,SANDSTORM
WHISCASH,SLEEP_TALK,SLEEP_TALK
WHISCASH,STRENGTH,STRENGTH
WHISCASH,SUBSTITUTE,SUBSTITUTE
WHISCASH,SURF,SURF
WHISCASH,TOXIC,TOXIC
WHISCASH,WATER_PULSE,WATER_PULSE
WHISCASH,WATER_PULSE,WATER_PULSE
WHISCASH,WATERFALL,WATERFALL
WHISCASH,WATERFALL,WATERFALL
WHISCASH,WHIRLPOOL,WHIRLPOOL
WHISCASH,ZEN_HEADBUTT,ZEN_HEADBUTT
WHISCASH,ZEN_HEADBUTT,ZEN_HEADBUTT
WINGULL,BLIZZARD,BLIZZARD
WINGULL,FLY,FLY
WINGULL,HAIL,HAIL
WINGULL,HIDDEN_POWER,HIDDEN_POWER
WINGULL,ICE_BEAM,ICE_BEAM
WINGULL,RAIN_DANCE,RAIN_DANCE
WINGULL,RETURN,RETURN
WINGULL,SHOCK_WAVE,SHOCK_WAVE
WINGULL,SLEEP_TALK,SLEEP_TALK
WINGULL,SUBSTITUTE,SUBSTITUTE
WINGULL,SWIFT,SWIFT
WINGULL,TOXIC,TOXIC
WINGULL,WATER_PULSE,WATER_PULSE
WINGULL,WATER_PULSE,WATER_PULSE
WOOBAT,CALM_MIND,CALM_MIND
WOOBAT,CALM_MIND,CALM_MIND
WOOBAT,ENERGY_BALL,ENERGY_BALL
WOOBAT,FLASH,FLASH
WOOBAT,FLY,FLY
WOOBAT,GIGA_DRAIN,GIGA_DRAIN
WOOBAT,HIDDEN_POWER,HIDDEN_POWER
WOOBAT,PSYCHIC_M,PSYCHIC_M
WOOBAT,PSYCHIC_M,PSYCHIC_M
